AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,target,target_name
-7.72,-18.67,-12.85,-1.34,-1.85,4.31,-18.67,-7.72,2.0,wave
-7.89,-18.05,-12.77,-1.1,-1.73,4.15,-18.05,-7.89,2.0,wave
-7.92,-20.26,-13.99,-0.67,-1.79,4.16,-20.26,-7.92,2.0,wave
-7.87,-23.57,-16.42,-0.44,-1.73,3.95,-23.57,-7.87,2.0,wave
-7.55,-26.81,-18.93,-0.4,-1.29,3.52,-26.81,-7.55,2.0,wave
-7.43,-28.76,-19.79,-0.33,-0.56,2.83,-28.76,-7.43,2.0,wave
-7.44,-29.66,-18.94,-0.18,0.08,2.02,-29.66,-7.44,2.0,wave
-7.35,-29.61,-17.73,-0.03,0.52,1.13,-29.61,-7.35,2.0,wave
-7.13,-28.19,-16.36,0.11,0.87,0.29,-28.19,-7.13,2.0,wave
-6.86,-26.36,-14.74,0.21,1.16,-0.35,-26.36,-6.86,2.0,wave
-6.6,-24.81,-13.24,0.21,1.37,-0.87,-24.81,-6.6,2.0,wave
-6.62,-23.3,-12.03,0.16,1.51,-1.36,-23.3,-6.62,2.0,wave
-6.87,-21.61,-10.84,0.16,1.63,-1.78,-21.61,-6.87,2.0,wave
-7.31,-19.98,-9.56,0.32,1.61,-2.11,-19.98,-7.31,2.0,wave
-7.75,-18.78,-8.98,0.62,1.43,-2.42,-18.78,-7.75,2.0,wave
-8.17,-17.76,-9.34,0.86,1.25,-2.73,-17.76,-8.17,2.0,wave
-8.47,-17.08,-10.29,0.93,1.25,-3.05,-17.08,-8.47,2.0,wave
-8.75,-16.31,-10.74,0.93,1.49,-3.43,-16.31,-8.75,2.0,wave
-8.98,-14.93,-10.07,0.93,1.8,-3.81,-14.93,-8.98,2.0,wave
-9.11,-13.3,-8.82,0.98,1.98,-4.16,-13.3,-9.11,2.0,wave
-8.89,-11.76,-7.73,1.06,2.04,-4.41,-11.76,-8.89,2.0,wave
-8.57,-10.81,-6.95,1.19,2.07,-4.62,-10.81,-8.57,2.0,wave
-8.46,-9.77,-5.81,1.3,2.1,-4.86,-9.77,-8.46,2.0,wave
-8.45,-8.39,-4.58,1.42,2.02,-5.06,-8.39,-8.45,2.0,wave
-8.38,-7.02,-3.76,1.56,1.85,-5.19,-7.02,-8.38,2.0,wave
-8.19,-6.39,-3.08,1.62,1.71,-5.24,-6.39,-8.19,2.0,wave
-8.06,-6.55,-2.28,1.56,1.56,-5.34,-6.55,-8.06,2.0,wave
-8.18,-6.89,-1.66,1.37,1.34,-5.6,-6.89,-8.18,2.0,wave
-8.34,-6.53,-1.68,1.14,1.05,-6.03,-6.53,-8.34,2.0,wave
-8.45,-5.32,-2.12,0.92,0.86,-6.49,-5.32,-8.45,2.0,wave
-8.45,-3.49,-2.36,0.81,0.79,-6.89,-3.49,-8.45,2.0,wave
-8.22,-1.31,-2.3,0.88,0.71,-7.18,-1.31,-8.22,2.0,wave
-7.86,1.36,-2.34,1.21,0.52,-7.45,1.36,-7.86,2.0,wave
-7.16,5.35,-2.93,1.63,0.33,-7.3,5.35,-7.16,2.0,wave
-6.22,7.19,-3.34,1.99,0.25,-6.49,7.19,-6.22,2.0,wave
-5.18,5.13,-3.64,2.04,0.29,-5.76,5.13,-5.18,2.0,wave
-4.91,2.73,-3.48,1.63,0.35,-5.72,2.73,-4.91,2.0,wave
-5.18,3.08,-3.29,1.19,0.39,-5.93,3.08,-5.18,2.0,wave
-5.64,3.85,-2.59,1.16,0.42,-6.0,3.85,-5.64,2.0,wave
-6.05,4.17,-1.37,1.46,0.33,-5.97,4.17,-6.05,2.0,wave
-6.38,3.9,-0.37,1.54,0.02,-5.95,3.9,-6.38,2.0,wave
-6.76,3.89,-0.39,1.18,-0.44,-6.19,3.89,-6.76,2.0,wave
-7.09,5.74,-1.83,0.8,-0.83,-6.47,5.74,-7.09,2.0,wave
-7.17,8.16,-3.51,0.72,-0.96,-6.47,8.16,-7.17,2.0,wave
-7.17,9.55,-4.47,0.91,-0.87,-6.12,9.55,-7.17,2.0,wave
-6.91,8.93,-4.67,1.13,-0.74,-5.74,8.93,-6.91,2.0,wave
-7.02,7.69,-4.44,1.05,-0.66,-5.64,7.69,-7.02,2.0,wave
-7.23,7.76,-3.78,0.64,-0.55,-5.83,7.76,-7.23,2.0,wave
-7.67,8.99,-2.72,0.37,-0.54,-5.96,8.99,-7.67,2.0,wave
-8.01,10.53,-1.95,0.37,-0.73,-5.88,10.53,-8.01,2.0,wave
-8.04,11.88,-2.25,0.39,-1.05,-5.72,11.88,-8.04,2.0,wave
-8.01,13.53,-3.79,0.34,-1.31,-5.49,13.53,-8.01,2.0,wave
-8.03,14.21,-5.6,0.25,-1.28,-5.17,14.21,-8.03,2.0,wave
-8.12,14.8,-6.01,0.1,-1.0,-4.98,14.8,-8.12,2.0,wave
-8.2,16.34,-5.32,-0.02,-0.88,-4.84,16.34,-8.2,2.0,wave
-8.23,18.05,-5.31,-0.01,-0.93,-4.54,18.05,-8.23,2.0,wave
-8.24,19.11,-6.32,0.04,-0.98,-4.14,19.11,-8.24,2.0,wave
-8.33,20.11,-7.29,0.05,-0.86,-3.82,20.11,-8.33,2.0,wave
-8.42,21.22,-7.7,-0.02,-0.72,-3.51,21.22,-8.42,2.0,wave
-8.45,22.5,-8.05,-0.19,-0.57,-3.28,22.5,-8.45,2.0,wave
-8.5,24.21,-7.98,-0.35,-0.42,-3.13,24.21,-8.5,2.0,wave
-8.56,26.4,-7.7,-0.42,-0.3,-2.97,26.4,-8.56,2.0,wave
-8.6,28.47,-7.26,-0.37,-0.19,-2.63,28.47,-8.6,2.0,wave
-8.55,30.21,-6.68,-0.09,-0.08,-1.93,30.21,-8.55,2.0,wave
-8.4,31.3,-5.49,0.15,-0.01,-0.75,31.3,-8.4,2.0,wave
-8.3,28.45,-4.49,0.09,-0.04,0.45,28.45,-8.3,2.0,wave
-8.16,24.86,-4.37,-0.07,-0.16,1.05,24.86,-8.16,2.0,wave
-8.19,22.84,-4.86,-0.23,-0.21,1.48,22.84,-8.19,2.0,wave
-8.36,20.99,-5.15,-0.35,-0.14,1.83,20.99,-8.36,2.0,wave
-8.6,19.66,-4.92,-0.46,-0.05,2.14,19.66,-8.6,2.0,wave
-8.97,18.56,-4.53,-0.59,-0.01,2.45,18.56,-8.97,2.0,wave
-9.28,17.31,-4.23,-0.76,-0.03,2.75,17.31,-9.28,2.0,wave
-9.71,16.69,-4.34,-0.84,-0.11,2.98,16.69,-9.71,2.0,wave
-10.21,16.28,-4.75,-0.74,-0.13,3.3,16.28,-10.21,2.0,wave
-10.7,15.32,-4.97,-0.47,-0.13,3.68,15.32,-10.7,2.0,wave
-10.85,14.02,-5.09,-0.21,-0.09,4.0,14.02,-10.85,2.0,wave
-10.83,12.92,-5.1,-0.04,-0.03,4.27,12.92,-10.83,2.0,wave
-10.54,11.63,-5.12,-0.0,0.07,4.53,11.63,-10.54,2.0,wave
-10.06,10.11,-4.78,-0.04,0.21,4.69,10.11,-10.06,2.0,wave
-9.6,9.37,-4.0,-0.11,0.31,4.75,9.37,-9.6,2.0,wave
-9.04,9.05,-3.39,-0.18,0.3,4.85,9.05,-9.04,2.0,wave
-8.62,8.7,-3.11,-0.19,0.29,5.02,8.7,-8.62,2.0,wave
-8.28,8.0,-2.62,-0.18,0.31,5.21,8.0,-8.28,2.0,wave
-8.04,7.26,-2.07,-0.21,0.22,5.36,7.26,-8.04,2.0,wave
-7.77,6.72,-2.08,-0.26,0.09,5.47,6.72,-7.77,2.0,wave
-7.66,6.39,-2.14,-0.37,0.02,5.61,6.39,-7.66,2.0,wave
-7.5,5.44,-2.06,-0.49,-0.06,5.76,5.44,-7.5,2.0,wave
-7.29,4.37,-2.05,-0.57,-0.17,5.79,4.37,-7.29,2.0,wave
-6.99,3.75,-2.14,-0.66,-0.27,5.76,3.75,-6.99,2.0,wave
-6.78,3.41,-2.25,-0.66,-0.34,5.76,3.41,-6.78,2.0,wave
-6.59,2.71,-2.04,-0.69,-0.39,5.76,2.71,-6.59,2.0,wave
-6.4,2.35,-1.88,-0.74,-0.5,5.72,2.35,-6.4,2.0,wave
-6.29,2.24,-1.81,-0.81,-0.63,5.7,2.24,-6.29,2.0,wave
-6.09,2.02,-1.94,-0.89,-0.8,5.76,2.02,-6.09,2.0,wave
-5.66,1.52,-2.32,-1.0,-0.9,5.84,1.52,-5.66,2.0,wave
-5.4,1.01,-2.47,-1.07,-0.94,5.91,1.01,-5.4,2.0,wave
-5.09,0.41,-2.47,-1.06,-0.94,6.02,0.41,-5.09,2.0,wave
-4.98,-0.41,-1.99,-0.98,-0.94,6.13,-0.41,-4.98,2.0,wave
-5.18,-1.17,-1.25,-0.9,-0.99,6.24,-1.17,-5.18,2.0,wave
-5.32,-2.26,-0.39,-0.81,-1.14,6.32,-2.26,-5.32,2.0,wave
-5.76,-3.59,0.38,-0.65,-1.41,6.41,-3.59,-5.76,2.0,wave
-6.18,-5.29,0.82,-0.45,-1.75,6.47,-5.29,-6.18,2.0,wave
-6.75,-7.05,1.03,-0.27,-2.19,6.43,-7.05,-6.75,2.0,wave
-7.14,-8.92,0.7,-0.11,-2.73,6.21,-8.92,-7.14,2.0,wave
-7.67,-10.2,-0.54,0.01,-3.31,5.85,-10.2,-7.67,2.0,wave
-7.79,-10.88,-2.89,0.03,-3.82,5.55,-10.88,-7.79,2.0,wave
-7.9,-11.2,-5.91,0.05,-4.0,5.38,-11.2,-7.9,2.0,wave
-7.73,-11.97,-8.9,-0.36,-3.73,5.35,-11.97,-7.73,2.0,wave
-7.85,-13.43,-10.64,-1.03,-3.13,5.23,-13.43,-7.85,2.0,wave
-8.2,-15.2,-10.7,-1.42,-2.61,4.91,-15.2,-8.2,2.0,wave
-8.14,-16.58,-10.34,-1.31,-2.52,4.48,-16.58,-8.14,2.0,wave
-7.93,-17.47,-11.31,-1.03,-2.7,4.11,-17.47,-7.93,2.0,wave
-7.08,-19.09,-13.72,-0.64,-2.82,3.79,-19.09,-7.08,2.0,wave
-6.25,-20.0,-15.86,-0.14,-2.6,3.32,-20.0,-6.25,2.0,wave
-5.69,-19.84,-16.97,0.36,-2.22,2.93,-19.84,-5.69,2.0,wave
-5.08,-20.22,-18.1,0.45,-1.83,2.74,-20.22,-5.08,2.0,wave
-4.5,-21.79,-19.57,0.23,-1.29,2.6,-21.79,-4.5,2.0,wave
-4.05,-24.02,-20.33,0.14,-0.57,2.33,-24.02,-4.05,2.0,wave
-3.76,-25.77,-19.56,0.27,0.18,1.83,-25.77,-3.76,2.0,wave
-3.58,-26.91,-17.77,0.43,0.64,1.19,-26.91,-3.58,2.0,wave
-3.33,-27.19,-16.36,0.49,0.8,0.39,-27.19,-3.33,2.0,wave
-3.34,-25.7,-15.64,0.33,0.83,-0.4,-25.7,-3.34,2.0,wave
-3.47,-24.14,-16.0,0.17,0.9,-0.91,-24.14,-3.47,2.0,wave
-3.69,-23.25,-16.47,0.04,1.21,-1.34,-23.25,-3.69,2.0,wave
-4.11,-21.92,-15.99,-0.07,1.58,-1.78,-21.92,-4.11,2.0,wave
-4.53,-20.17,-15.2,-0.14,1.86,-2.18,-20.17,-4.53,2.0,wave
-5.13,-18.13,-14.7,-0.13,2.1,-2.49,-18.13,-5.13,2.0,wave
-5.69,-16.6,-13.99,0.05,2.36,-2.66,-16.6,-5.69,2.0,wave
-6.02,-15.94,-13.06,0.3,2.54,-2.85,-15.94,-6.02,2.0,wave
-6.43,-14.89,-12.3,0.5,2.7,-3.08,-14.89,-6.43,2.0,wave
-6.86,-13.93,-11.11,0.76,2.87,-3.27,-13.93,-6.86,2.0,wave
-7.22,-13.24,-9.77,0.92,2.95,-3.49,-13.24,-7.22,2.0,wave
-7.49,-12.71,-8.97,0.98,2.97,-3.74,-12.71,-7.49,2.0,wave
-7.87,-12.03,-8.33,0.98,3.07,-4.07,-12.03,-7.87,2.0,wave
-8.13,-10.89,-7.12,1.02,3.21,-4.41,-10.89,-8.13,2.0,wave
-8.26,-9.66,-5.5,1.12,3.26,-4.71,-9.66,-8.26,2.0,wave
-8.27,-8.62,-4.02,1.17,3.16,-4.96,-8.62,-8.27,2.0,wave
-8.31,-7.72,-2.89,1.2,2.97,-5.19,-7.72,-8.31,2.0,wave
-8.48,-6.5,-1.9,1.2,2.75,-5.38,-6.5,-8.48,2.0,wave
-8.46,-5.6,-1.16,1.18,2.46,-5.47,-5.6,-8.46,2.0,wave
-8.42,-5.16,-0.93,1.17,2.14,-5.56,-5.16,-8.42,2.0,wave
-8.44,-4.93,-1.25,1.05,1.88,-5.77,-4.93,-8.44,2.0,wave
-8.68,-4.46,-1.59,0.85,1.75,-6.09,-4.46,-8.68,2.0,wave
-8.9,-3.39,-1.67,0.69,1.7,-6.47,-3.39,-8.9,2.0,wave
-9.19,-1.87,-1.45,0.6,1.69,-6.79,-1.87,-9.19,2.0,wave
-9.47,-0.19,-0.76,0.73,1.63,-7.04,-0.19,-9.47,2.0,wave
-9.83,1.71,0.17,1.16,1.41,-7.21,1.71,-9.83,2.0,wave
-9.71,3.68,0.52,1.62,1.02,-7.02,3.68,-9.71,2.0,wave
-9.17,4.16,0.41,1.88,0.67,-6.65,4.16,-9.17,2.0,wave
-8.97,3.41,0.02,1.68,0.4,-6.45,3.41,-8.97,2.0,wave
-9.16,2.79,-0.46,1.27,0.21,-6.56,2.79,-9.16,2.0,wave
-9.57,3.59,-0.95,0.91,0.11,-6.76,3.59,-9.57,2.0,wave
-9.91,4.61,-0.96,0.81,0.11,-6.82,4.61,-9.91,2.0,wave
-10.17,5.18,-0.45,0.87,0.06,-6.78,5.18,-10.17,2.0,wave
-10.26,5.55,-0.15,0.95,-0.2,-6.81,5.55,-10.26,2.0,wave
-10.56,6.85,-0.35,0.95,-0.49,-6.91,6.85,-10.56,2.0,wave
-10.8,8.24,-0.89,0.93,-0.75,-6.81,8.24,-10.8,2.0,wave
-11.09,9.18,-1.53,0.69,-0.87,-6.61,9.18,-11.09,2.0,wave
-11.53,9.01,-2.04,0.26,-0.83,-6.43,9.01,-11.53,2.0,wave
-12.07,9.11,-2.15,-0.19,-0.76,-6.57,9.11,-12.07,2.0,wave
-12.54,11.18,-2.32,-0.38,-0.78,-6.86,11.18,-12.54,2.0,wave
-12.64,14.61,-2.91,-0.13,-0.87,-6.89,14.61,-12.64,2.0,wave
-12.36,17.5,-3.86,0.4,-0.85,-6.36,17.5,-12.36,2.0,wave
-11.92,18.18,-4.01,0.71,-0.62,-5.43,18.18,-11.92,2.0,wave
-11.86,16.18,-3.08,0.67,-0.47,-4.69,16.18,-11.86,2.0,wave
-12.4,14.56,-2.51,0.24,-0.56,-4.51,14.56,-12.4,2.0,wave
-12.76,16.12,-3.05,-0.12,-0.8,-4.74,16.12,-12.76,2.0,wave
-12.85,20.43,-5.38,-0.32,-0.97,-4.9,20.43,-12.85,2.0,wave
-12.56,24.79,-7.47,-0.25,-0.77,-4.93,24.79,-12.56,2.0,wave
-12.56,30.0,-8.61,-0.05,-0.33,-4.48,30.0,-12.56,2.0,wave
-12.4,33.63,-8.59,0.01,0.26,-3.32,33.63,-12.4,2.0,wave
-12.66,34.73,-6.97,-0.03,0.75,-1.67,34.73,-12.66,2.0,wave
-12.36,32.02,-4.74,0.05,0.9,-0.12,32.02,-12.36,2.0,wave
-12.26,27.67,-2.94,0.22,0.72,0.79,27.67,-12.26,2.0,wave
-11.76,24.75,-2.57,0.35,0.45,1.3,24.75,-11.76,2.0,wave
-11.26,22.24,-2.9,0.35,0.3,1.71,22.24,-11.26,2.0,wave
-10.84,20.08,-3.59,0.33,0.26,2.03,20.08,-10.84,2.0,wave
-10.64,18.63,-4.19,0.32,0.33,2.28,18.63,-10.64,2.0,wave
-10.58,17.63,-4.2,0.28,0.41,2.45,17.63,-10.58,2.0,wave
-10.51,17.2,-4.32,0.3,0.37,2.59,17.2,-10.51,2.0,wave
-10.39,17.21,-4.71,0.32,0.3,2.77,17.21,-10.39,2.0,wave
-10.19,17.02,-5.23,0.24,0.27,3.0,17.02,-10.19,2.0,wave
-10.05,16.61,-5.38,0.23,0.33,3.27,16.61,-10.05,2.0,wave
-9.95,16.02,-5.11,0.21,0.36,3.52,16.02,-9.95,2.0,wave
-9.82,15.62,-5.07,0.25,0.35,3.78,15.62,-9.82,2.0,wave
-9.67,15.01,-5.08,0.32,0.39,4.1,15.01,-9.67,2.0,wave
-9.58,14.06,-4.81,0.36,0.51,4.42,14.06,-9.58,2.0,wave
-9.52,12.91,-3.82,0.45,0.6,4.71,12.91,-9.52,2.0,wave
-9.38,11.84,-3.02,0.47,0.56,4.98,11.84,-9.38,2.0,wave
-9.27,10.6,-2.5,0.39,0.48,5.25,10.6,-9.27,2.0,wave
-9.2,9.31,-2.8,0.2,0.45,5.49,9.31,-9.2,2.0,wave
-9.02,7.82,-2.9,0.04,0.48,5.65,7.82,-9.02,2.0,wave
-8.77,6.68,-2.51,-0.1,0.44,5.67,6.68,-8.77,2.0,wave
-8.53,6.49,-2.3,-0.23,0.31,5.65,6.49,-8.53,2.0,wave
-8.43,6.32,-2.51,-0.34,0.18,5.71,6.32,-8.43,2.0,wave
-8.2,6.09,-2.94,-0.32,0.1,5.84,6.09,-8.2,2.0,wave
-7.95,5.59,-3.34,-0.28,0.09,6.01,5.59,-7.95,2.0,wave
-7.83,5.0,-3.51,-0.25,0.15,6.18,5.0,-7.83,2.0,wave
-7.85,3.86,-3.1,-0.24,0.23,6.36,3.86,-7.85,2.0,wave
-7.57,2.27,-2.57,-0.3,0.21,6.42,2.27,-7.57,2.0,wave
-6.98,0.96,-2.35,-0.48,0.12,6.3,0.96,-6.98,2.0,wave
-6.34,0.41,-2.44,-0.7,0.05,6.11,0.41,-6.34,2.0,wave
-5.76,0.52,-2.29,-0.92,0.03,5.96,0.52,-5.76,2.0,wave
-5.54,0.91,-1.77,-0.93,-0.03,5.99,0.91,-5.54,2.0,wave
-5.62,0.65,-1.13,-0.72,-0.17,6.2,0.65,-5.62,2.0,wave
-5.81,0.04,-0.88,-0.44,-0.37,6.47,0.04,-5.81,2.0,wave
-6.22,-1.02,-1.01,-0.45,-0.56,6.75,-1.02,-6.22,2.0,wave
-6.47,-2.74,-1.58,-0.78,-0.68,6.95,-2.74,-6.47,2.0,wave
-6.51,-4.58,-2.19,-1.22,-0.77,7.01,-4.58,-6.51,2.0,wave
-6.51,-6.31,-2.83,-1.51,-0.83,6.95,-6.31,-6.51,2.0,wave
-6.36,-7.74,-3.07,-1.54,-0.85,6.77,-7.74,-6.36,2.0,wave
-6.35,-8.34,-2.84,-1.42,-0.9,6.5,-8.34,-6.35,2.0,wave
-6.54,-8.24,-2.63,-1.36,-1.0,6.25,-8.24,-6.54,2.0,wave
-6.98,-7.78,-2.89,-1.59,-1.11,6.17,-7.78,-6.98,2.0,wave
-7.48,-8.13,-3.53,-1.96,-1.19,6.27,-8.13,-7.48,2.0,wave
-8.05,-9.06,-4.51,-2.51,-1.22,6.46,-9.06,-8.05,2.0,wave
-8.69,-10.89,-4.98,-2.89,-1.24,6.65,-10.89,-8.69,2.0,wave
-8.75,-14.36,-5.19,-2.64,-1.46,6.57,-14.36,-8.75,2.0,wave
-8.36,-17.63,-5.86,-2.05,-1.74,5.99,-17.63,-8.36,2.0,wave
-7.61,-19.71,-6.26,-1.42,-1.92,4.88,-19.71,-7.61,2.0,wave
-6.62,-19.05,-6.03,-1.12,-2.17,3.59,-19.05,-6.62,2.0,wave
-6.06,-16.0,-6.65,-1.58,-2.7,2.71,-16.0,-6.06,2.0,wave
-5.52,-14.22,-9.79,-2.08,-3.31,2.4,-14.22,-5.52,2.0,wave
-4.56,-14.4,-14.74,-2.2,-3.49,2.37,-14.4,-4.56,2.0,wave
-4.08,-15.73,-18.82,-1.97,-3.01,2.35,-15.73,-4.08,2.0,wave
-3.61,-17.92,-20.59,-1.29,-2.28,2.21,-17.92,-3.61,2.0,wave
-3.34,-19.71,-20.96,-0.74,-1.71,1.83,-19.71,-3.34,2.0,wave
-3.15,-20.49,-21.22,-0.51,-1.37,1.36,-20.49,-3.15,2.0,wave
-3.06,-21.04,-22.39,-0.32,-1.14,0.94,-21.04,-3.06,2.0,wave
-3.07,-21.75,-23.72,-0.04,-0.73,0.56,-21.75,-3.07,2.0,wave
-3.11,-22.11,-24.16,0.25,-0.14,0.16,-22.11,-3.11,2.0,wave
-3.31,-21.94,-23.25,0.48,0.53,-0.24,-21.94,-3.31,2.0,wave
-3.71,-21.39,-21.26,0.66,1.08,-0.64,-21.39,-3.71,2.0,wave
-4.34,-20.93,-19.27,0.77,1.38,-1.04,-20.93,-4.34,2.0,wave
-5.2,-20.22,-18.17,0.77,1.57,-1.49,-20.22,-5.2,2.0,wave
-5.92,-18.95,-17.33,0.75,1.8,-1.95,-18.95,-5.92,2.0,wave
-6.59,-17.3,-16.05,0.74,2.06,-2.38,-17.3,-6.59,2.0,wave
-7.19,-15.62,-14.48,0.96,2.18,-2.68,-15.62,-7.19,2.0,wave
-7.81,-14.8,-13.65,1.13,2.14,-2.94,-14.8,-7.81,2.0,wave
-8.48,-14.19,-13.6,1.17,2.18,-3.29,-14.19,-8.48,2.0,wave
-9.03,-13.16,-13.4,1.19,2.37,-3.67,-13.16,-9.03,2.0,wave
-9.21,-11.81,-12.84,1.3,2.62,-4.01,-11.81,-9.21,2.0,wave
-9.45,-10.23,-11.77,1.47,2.94,-4.29,-10.23,-9.45,2.0,wave
-9.62,-8.7,-9.85,1.69,3.23,-4.5,-8.7,-9.62,2.0,wave
-9.56,-7.64,-7.67,1.86,3.34,-4.67,-7.64,-9.56,2.0,wave
-9.38,-7.24,-5.82,2.01,3.24,-4.86,-7.24,-9.38,2.0,wave
-9.13,-6.8,-4.46,2.04,3.06,-5.14,-6.8,-9.13,2.0,wave
-8.93,-5.66,-3.34,2.05,2.86,-5.43,-5.66,-8.93,2.0,wave
-8.6,-4.76,-2.4,2.1,2.6,-5.58,-4.76,-8.6,2.0,wave
-8.26,-4.23,-1.79,2.13,2.33,-5.7,-4.23,-8.26,2.0,wave
-8.08,-3.72,-1.21,2.17,2.03,-5.85,-3.72,-8.08,2.0,wave
-7.84,-2.69,-0.95,2.1,1.72,-5.98,-2.69,-7.84,2.0,wave
-7.85,-1.93,-0.92,1.88,1.47,-5.99,-1.93,-7.85,2.0,wave
-7.77,-1.66,-1.01,1.66,1.33,-6.04,-1.66,-7.77,2.0,wave
-7.9,-1.18,-0.87,1.41,1.26,-6.18,-1.18,-7.9,2.0,wave
-8.19,-0.7,-0.07,1.24,1.2,-6.33,-0.7,-8.19,2.0,wave
-8.46,-0.01,0.92,1.15,1.01,-6.46,-0.01,-8.46,2.0,wave
-8.95,0.24,1.83,1.1,0.66,-6.58,0.24,-8.95,2.0,wave
-9.22,0.83,1.93,1.1,0.14,-6.85,0.83,-9.22,2.0,wave
-9.54,1.86,1.14,1.08,-0.35,-7.23,1.86,-9.54,2.0,wave
-9.76,3.69,-0.04,1.17,-0.74,-7.63,3.69,-9.76,2.0,wave
-9.8,6.44,-1.55,1.28,-0.97,-7.75,6.44,-9.8,2.0,wave
-9.44,8.53,-2.92,1.26,-0.94,-7.46,8.53,-9.44,2.0,wave
-8.94,9.33,-3.36,0.89,-0.67,-6.99,9.33,-8.94,2.0,wave
-8.62,9.33,-2.72,0.43,-0.37,-6.66,9.33,-8.62,2.0,wave
-8.71,9.56,-1.64,0.11,-0.27,-6.47,9.56,-8.71,2.0,wave
-8.95,10.07,-1.24,0.21,-0.35,-6.19,10.07,-8.95,2.0,wave
-9.2,8.84,-1.33,0.4,-0.46,-5.92,8.84,-9.2,2.0,wave
-9.42,8.22,-1.39,0.33,-0.57,-6.16,8.22,-9.42,2.0,wave
-9.62,10.8,-1.33,0.19,-0.77,-6.61,10.8,-9.62,2.0,wave
-9.67,14.12,-2.13,0.28,-1.1,-6.79,14.12,-9.67,2.0,wave
-9.57,17.16,-3.98,0.48,-1.32,-6.48,17.16,-9.57,2.0,wave
-9.12,18.95,-5.79,0.46,-1.22,-5.47,18.95,-9.12,2.0,wave
-8.45,16.98,-7.05,0.28,-0.8,-4.36,16.98,-8.45,2.0,wave
-8.77,13.58,-6.46,-0.05,-0.29,-3.95,13.58,-8.77,2.0,wave
-9.49,12.62,-5.39,-0.34,-0.1,-4.08,12.62,-9.49,2.0,wave
-10.13,13.91,-5.14,-0.4,-0.06,-4.34,13.91,-10.13,2.0,wave
-10.7,17.25,-5.03,-0.3,-0.04,-4.65,17.25,-10.7,2.0,wave
-10.97,22.3,-5.22,-0.37,-0.06,-4.94,22.3,-10.97,2.0,wave
-11.42,25.5,-5.34,-0.15,-0.01,-5.22,25.5,-11.42,2.0,wave
-12.11,30.77,-5.22,-0.03,0.06,-5.0,30.77,-12.11,2.0,wave
-12.03,35.44,-5.47,0.16,0.08,-3.51,35.44,-12.03,2.0,wave
-11.61,35.2,-5.42,0.39,0.24,-1.19,35.2,-11.61,2.0,wave
-11.08,29.28,-5.05,0.7,0.36,0.36,29.28,-11.08,2.0,wave
-10.53,24.76,-4.62,0.59,0.56,0.88,24.76,-10.53,2.0,wave
-9.99,22.42,-3.53,0.52,0.65,1.24,22.42,-9.99,2.0,wave
-9.53,20.01,-2.77,0.32,0.56,1.51,20.01,-9.53,2.0,wave
-9.07,18.39,-2.81,0.14,0.4,1.65,18.39,-9.07,2.0,wave
-8.8,17.79,-3.47,0.02,0.3,1.76,17.79,-8.8,2.0,wave
-8.73,17.62,-4.18,0.09,0.25,1.96,17.62,-8.73,2.0,wave
-8.64,17.6,-5.11,0.29,0.27,2.28,17.6,-8.64,2.0,wave
-8.74,17.06,-5.69,0.43,0.35,2.6,17.06,-8.74,2.0,wave
-8.91,16.55,-5.72,0.44,0.46,2.87,16.55,-8.91,2.0,wave
-9.11,15.82,-5.47,0.31,0.45,3.1,15.82,-9.11,2.0,wave
-9.06,15.5,-5.96,0.32,0.33,3.29,15.5,-9.06,2.0,wave
-9.05,15.46,-6.83,0.45,0.38,3.57,15.46,-9.05,2.0,wave
-9.08,14.97,-6.82,0.52,0.63,3.9,14.97,-9.08,2.0,wave
-9.14,14.46,-6.1,0.44,0.87,4.19,14.46,-9.14,2.0,wave
-9.08,14.06,-5.24,0.27,1.03,4.51,14.06,-9.08,2.0,wave
-9.18,13.22,-4.2,0.1,1.09,4.93,13.22,-9.18,2.0,wave
-9.17,11.36,-3.47,-0.05,1.0,5.34,11.36,-9.17,2.0,wave
-8.98,9.25,-3.32,-0.19,0.84,5.53,9.25,-8.98,2.0,wave
-8.62,8.11,-3.43,-0.24,0.66,5.51,8.11,-8.62,2.0,wave
-8.21,8.32,-4.0,-0.2,0.52,5.47,8.32,-8.21,2.0,wave
-8.04,8.8,-4.6,-0.11,0.54,5.64,8.8,-8.04,2.0,wave
-8.08,8.14,-4.52,-0.07,0.7,5.98,8.14,-8.08,2.0,wave
-8.1,6.59,-4.13,-0.18,0.84,6.26,6.59,-8.1,2.0,wave
-7.88,4.82,-3.67,-0.41,0.94,6.34,4.82,-7.88,2.0,wave
-7.49,3.62,-3.11,-0.72,0.96,6.3,3.62,-7.49,2.0,wave
-7.03,2.72,-2.51,-0.95,0.89,6.17,2.72,-7.03,2.0,wave
-6.6,2.49,-2.12,-1.07,0.73,6.03,2.49,-6.6,2.0,wave
-6.28,2.56,-1.94,-1.13,0.57,5.99,2.56,-6.28,2.0,wave
-6.01,2.07,-1.92,-1.23,0.44,6.06,2.07,-6.01,2.0,wave
-5.94,1.4,-1.74,-1.37,0.39,6.13,1.4,-5.94,2.0,wave
-5.95,0.67,-1.28,-1.4,0.36,6.19,0.67,-5.95,2.0,wave
